taxon	rank	distance	rate
Laurasiatheria	Superorder	72.043938	0.000826
Laurasiatheria	Superorder	72.043938	0.000818
Laurasiatheria	Superorder	61.841767	0.000778
Laurasiatheria	Superorder	29.115878	0.000674
Laurasiatheria	Superorder	74.150651	0.000668
Laurasiatheria	Superorder	74.150651	0.000646
Laurasiatheria	Superorder	62.291793	0.000808
Laurasiatheria	Superorder	56.828489	0.000604
Laurasiatheria	Superorder	12.475831	0.000592
Laurasiatheria	Superorder	57.533798	0.000592
Laurasiatheria	Superorder	57.533798	0.000589
Laurasiatheria	Superorder	63.841435	0.000665
Laurasiatheria	Superorder	66.201269	0.000692
Laurasiatheria	Superorder	64.205714	0.000671
Laurasiatheria	Superorder	64.205714	0.00069
Laurasiatheria	Superorder	58.617345	0.000505
Laurasiatheria	Superorder	4.998625	0.000525
Laurasiatheria	Superorder	58.617345	0.000515
Laurasiatheria	Superorder	58.617345	0.000529
Laurasiatheria	Superorder	79.124721	0.000735
Laurasiatheria	Superorder	79.124721	0.001095
Laurasiatheria	Superorder	75.11494	0.000542
Laurasiatheria	Superorder	75.11494	0.000483
Laurasiatheria	Superorder	61.54622	0.000293
Laurasiatheria	Superorder	61.54622	0.000321
Laurasiatheria	Superorder	66.452783	0.000743
Laurasiatheria	Superorder	14.595716	0.000804
Laurasiatheria	Superorder	66.452783	0.00084
Laurasiatheria	Superorder	66.452783	0.00077
Laurasiatheria	Superorder	9.727432	0.000769
Laurasiatheria	Superorder	59.749664	0.000824
Laurasiatheria	Superorder	59.749664	0.000733
Laurasiatheria	Superorder	61.054124	0.000687
Laurasiatheria	Superorder	9.969167	0.000692
Laurasiatheria	Superorder	54.984365	0.000696
Laurasiatheria	Superorder	54.984365	0.000684
Laurasiatheria	Superorder	58.802458	0.000702
Laurasiatheria	Superorder	82.291357	0.001038
Laurasiatheria	Superorder	24.92238	0.001447
Laurasiatheria	Superorder	83.817537	0.001619
Laurasiatheria	Superorder	83.817537	0.001421
Laurasiatheria	Superorder	65.535562	0.000437
Laurasiatheria	Superorder	10.533951	0.000636
Laurasiatheria	Superorder	55.546514	0.000639
Laurasiatheria	Superorder	55.546514	0.000624
Laurasiatheria	Superorder	51.556782	0.000615
Laurasiatheria	Superorder	14.40334	0.000407
Laurasiatheria	Superorder	59.416393	0.000402
Laurasiatheria	Superorder	59.416393	0.000409
Laurasiatheria	Superorder	46.271777	0.001285
Laurasiatheria	Superorder	13.640844	0.001973
Laurasiatheria	Superorder	58.961463	0.001995
Laurasiatheria	Superorder	58.961463	0.001947
Laurasiatheria	Superorder	63.622697	0.002045
Macropus_eugenii	Species	1.137241	0.000794
Macropus_eugenii	Species	1.137241	0.000796
Macropus_eugenii	Species	30.951838	0.001559
Macropus_eugenii	Species	30.951838	0.001602
Mammalia	Class	246.217808	0.000296
Mammalia	Class	76.638289	0.000289
Mammalia	Class	198.576863	0.000245
Mammalia	Class	246.217808	0.000228
Mammalia	Class	246.217808	0.000225
Mammalia	Class	183.484224	0.00051
Mammalia	Class	13.892046	0.000661
Mammalia	Class	196.384403	0.000563
Mammalia	Class	26.794733	0.000625
Mammalia	Class	99.277843	0.000587
Mammalia	Class	196.384403	0.000588
Mammalia	Class	125.148907	0.000565
Mammalia	Class	196.384404	0.000555
Mammalia	Class	196.384404	0.000557
Mammalia	Class	199.591273	0.000585
Mammalia	Class	30.005336	0.000533
Mammalia	Class	131.346326	0.000564
Mammalia	Class	199.591274	0.000579
Mammalia	Class	199.591274	0.000562
Mammalia	Class	254.069724	0.000716
Mammalia	Class	84.485464	0.000597
Mammalia	Class	178.204728	0.000585
Mammalia	Class	254.069723	0.000582
Mammalia	Class	254.069723	0.000582
Mammalia	Class	210.3945	0.000727
Mammalia	Class	40.797653	0.000691
Mammalia	Class	156.502587	0.000639
Mammalia	Class	210.3945	0.000613
Mammalia	Class	162.789676	0.000633
Mammalia	Class	210.3945	0.000632
Mammalia	Class	210.3945	0.000628
Mammalia	Class	248.555383	0.000539
Mammalia	Class	78.964742	0.000522
Mammalia	Class	153.587389	0.000502
Mammalia	Class	248.555383	0.00045
Mammalia	Class	166.008925	0.000531
Mammalia	Class	248.555383	0.000607
Mammalia	Class	248.555383	0.00048
Mammalia	Class	246.503656	0.000639
Mammalia	Class	76.91393	0.000622
Mammalia	Class	181.955072	0.00056
Mammalia	Class	246.503656	0.00053
Mammalia	Class	194.657684	0.000564
Mammalia	Class	246.503656	0.000572
Mammalia	Class	246.503656	0.000559
Mammalia	Class	251.586368	0.000327
Mammalia	Class	82.000534	0.000395
Mammalia	Class	182.158549	0.000388
Mammalia	Class	251.586368	0.000401
Mammalia	Class	194.117386	0.00037
Mammalia	Class	251.586369	0.00038
Mammalia	Class	251.586369	0.000346
Mammalia	Class	216.473581	0.001248
Mammalia	Class	46.88993	0.001104
Mammalia	Class	140.894206	0.000939
Mammalia	Class	216.473582	0.00091
Mammalia	Class	216.473582	0.000894
Mammalia	Class	227.250516	0.000691
Mammalia	Class	57.662555	0.000816
Mammalia	Class	149.054275	0.000846
Mammalia	Class	227.250516	0.000849
Mammalia	Class	164.402896	0.000856
Mammalia	Class	227.250515	0.000875
Mammalia	Class	227.250515	0.000846
Mammalia	Class	282.817162	0.001205
Mammalia	Class	113.223598	0.000926
Mammalia	Class	190.895023	0.000911
Mammalia	Class	282.817163	0.000925
Mammalia	Class	199.593154	0.000889
Mammalia	Class	282.817162	0.000894
Mammalia	Class	282.817162	0.000864
Mammalia	Class	206.275126	0.000972
Mammalia	Class	36.703012	0.001029
Mammalia	Class	143.945058	0.001008
Mammalia	Class	206.275126	0.001032
Mammalia	Class	148.024617	0.000976
Mammalia	Class	206.275126	0.000956
Mammalia	Class	206.275126	0.000966
Mammalia	Class	179.282666	0.000546
Mammalia	Class	21.975664	0.000448
Mammalia	Class	122.926576	0.000395
Mammalia	Class	179.282666	0.000375
Mammalia	Class	131.673321	0.000369
Mammalia	Class	179.282666	0.000359
Mammalia	Class	179.282666	0.000351
Marsupialia	Class	115.933787	0.000635
Marsupialia	Class	115.933787	0.000621
Metazoa	Kingdom	182.559459	0.000923
Metazoa	Kingdom	818.650849	0.000979
Metazoa	Kingdom	122.875174	0.000737
Metazoa	Kingdom	673.133547	0.000646
Metazoa	Kingdom	673.133547	0.000723
Metazoa	Kingdom	88.407144	0.000764
Metazoa	Kingdom	724.503499	0.000718
Metazoa	Kingdom	724.503499	0.00093
Metazoa	Kingdom	443.542584	0.000651
Metazoa	Kingdom	993.846956	0.000631
Metazoa	Kingdom	993.846956	0.00065
Metazoa	Kingdom	39.870609	0.000777
Metazoa	Kingdom	675.961386	0.000736
Metazoa	Kingdom	75.817403	0.0008
Metazoa	Kingdom	675.961386	0.000789
Metazoa	Kingdom	42.594774	0.000787
Metazoa	Kingdom	655.248491	0.000821
Metazoa	Kingdom	104.987524	0.000752
Metazoa	Kingdom	655.24849	0.000816
Metazoa	Kingdom	78.566236	0.000894
Metazoa	Kingdom	714.658983	0.000938
Monodelphis_domestica	Species	56.629671	0.000943
Monodelphis_domestica	Species	56.629671	0.000996
Monodelphis_domestica	Species	91.257602	0.000679
Monodelphis_domestica	Species	91.257602	0.000757
Monosiga_brevicollis	Species	568.949257	0.000609
Monosiga_brevicollis	Species	334.574153	0.000676
Monosiga_brevicollis	Species	334.574153	0.000694
Monosiga_brevicollis	Species	406.27796	0.00062
Monosiga_brevicollis	Species	381.846979	0.000579
Monosiga_brevicollis	Species	381.846979	0.000592
Murinae	Subfamily	34.290863	0.00042
Murinae	Subfamily	34.290863	0.000394
Murinae	Subfamily	15.336353	0.00083
Murinae	Subfamily	15.336353	0.000831
Murinae	Subfamily	16.462252	0.001347
Murinae	Subfamily	16.462252	0.001345
Murinae	Subfamily	28.015682	0.000704
Murinae	Subfamily	28.015682	0.000704
Murinae	Subfamily	45.023628	0.000612
Murinae	Subfamily	45.023628	0.00063
Murinae	Subfamily	45.561997	0.001338
Murinae	Subfamily	30.297252	0.00092
Murinae	Subfamily	30.297252	0.000909
Murinae	Subfamily	21.535429	0.000952
Murinae	Subfamily	21.535429	0.000958
Murinae	Subfamily	25.130633	0.001061
Murinae	Subfamily	25.130633	0.00107
Murinae	Subfamily	20.952256	0.00072
Murinae	Subfamily	20.952256	0.000721
Murinae	Subfamily	19.432315	0.000724
Murinae	Subfamily	19.432315	0.000719
Murinae	Subfamily	26.632164	0.000954
Murinae	Subfamily	26.632164	0.001018
Murinae	Subfamily	22.436006	0.001784
Murinae	Subfamily	22.436006	0.001731
Murinae	Subfamily	36.754555	0.00056
Murinae	Subfamily	36.754555	0.000557
Murinae	Subfamily	34.373922	0.001663
Murinae	Subfamily	34.373922	0.00186
Murinae	Subfamily	26.790752	0.001095
Murinae	Subfamily	26.790752	0.001092
Murinae	Subfamily	22.724276	0.001016
Murinae	Subfamily	22.724276	0.001012
Murinae	Subfamily	26.706893	0.001422
Murinae	Subfamily	26.706893	0.001465
Murinae	Subfamily	22.508934	0.0006
Murinae	Subfamily	22.508934	0.000609
Murinae	Subfamily	25.558519	0.000878
Murinae	Subfamily	25.558519	0.000855
Murinae	Subfamily	4.767635	0.001574
Murinae	Subfamily	4.767635	0.001554
Murinae	Subfamily	22.258083	0.002483
Murinae	Subfamily	22.258083	0.002464
Myotis_lucifugus	Species	9.798735	0.000692
Myotis_lucifugus	Species	9.798735	0.000701
Myotis_lucifugus	Species	36.081205	0.000722
Myotis_lucifugus	Species	36.081205	0.000745
Nematoda	Phylum	561.441577	0.001371
Nematoda	Phylum	600.301955	0.001458
Nematoda	Phylum	554.213005	0.002603
Nematoda	Phylum	535.071062	0.000979
Nematoda	Phylum	719.606852	0.000919
Neoptera	Infraclass	508.274714	0.000763
Neoptera	Infraclass	384.304202	0.000912
Neoptera	Infraclass	554.191721	0.001825
Nomascus_leucogenys	Species	12.18348	0.000885
Nomascus_leucogenys	Species	12.18348	0.000967
Nymphalidae	Family	131.979099	0.001142
Nymphalidae	Family	131.979099	0.001163
Nymphalidae	Family	153.350441	0.001213
Nymphalidae	Family	153.350441	0.001182
Nymphalidae	Family	95.015819	0.001762
Nymphalidae	Family	95.015819	0.001737
Nymphalidae	Family	118.984096	0.00136
Nymphalidae	Family	118.984096	0.001434
Nymphalidae	Family	154.811148	0.000932
Nymphalidae	Family	154.811148	0.000973
Nymphalidae	Family	96.308551	0.002236
Nymphalidae	Family	96.308551	0.002268
Nymphalidae	Family	174.008669	0.001599
Nymphalidae	Family	174.008669	0.001591
Nymphalidae	Family	150.899644	0.001157
Nymphalidae	Family	150.899644	0.001191
Nymphalidae	Family	124.358906	0.001132
Nymphalidae	Family	124.358906	0.001106
Nymphalidae	Family	145.993384	0.001445
Nymphalidae	Family	145.993384	0.001549
Nymphalidae	Family	96.46166	0.001772
Nymphalidae	Family	96.46166	0.001754
Nymphalidae	Family	183.637445	0.000706
Nymphalidae	Family	183.637445	0.000678
Obtectomera	Family	207.09644	0.001155
Obtectomera	Family	125.071657	0.001756
Obtectomera	Family	164.395057	0.001346
Obtectomera	Family	183.695384	0.00087
Obtectomera	Family	240.230002	0.001577
Obtectomera	Family	184.596964	0.001016
Obtectomera	Family	434.316266	0.000447
Obtectomera	Family	434.316266	0.000456
Obtectomera	Family	163.417508	0.001388
Obtectomera	Family	146.799747	0.001681
Obtectomera	Family	185.657088	0.00212
Obtectomera	Family	185.657088	0.002089
Opisthokonta	Subdomain	1107.621184	0.001441
Opisthokonta	Subdomain	274.624613	0.001339
Opisthokonta	Subdomain	1107.621184	0.001497
Opisthokonta	Subdomain	1002.314491	0.001389
Opisthokonta	Subdomain	982.099675	0.000573
Opisthokonta	Subdomain	982.099675	0.000574
Opisthokonta	Subdomain	982.099675	0.000634
Opisthokonta	Subdomain	987.667992	0.000593
Opisthokonta	Subdomain	912.088972	0.000397
Opisthokonta	Subdomain	1060.143977	0.00056
Opisthokonta	Subdomain	1088.667371	0.000616
Opisthokonta	Subdomain	997.919931	0.000815
Opisthokonta	Subdomain	997.919931	0.000804
Opisthokonta	Subdomain	361.846075	0.000962
Opisthokonta	Subdomain	997.919931	0.001087
Opisthokonta	Subdomain	997.919931	0.000938
Opisthokonta	Subdomain	977.310001	0.000475
Opisthokonta	Subdomain	341.28564	0.000579
Opisthokonta	Subdomain	977.310002	0.000573
Opisthokonta	Subdomain	766.803047	0.000555
Opisthokonta	Subdomain	766.803047	0.000935
Opisthokonta	Subdomain	802.13959	0.000685
Opisthokonta	Subdomain	802.13959	0.000673
Opisthokonta	Subdomain	74.016022	0.001197
Opisthokonta	Subdomain	710.109022	0.001165
Opisthokonta	Subdomain	710.109022	0.001166
Opisthokonta	Subdomain	758.241912	0.001258
Otolemur_garnettii	Species	25.239512	0.001241
Otolemur_garnettii	Species	25.239512	0.001273
Pancrustacea	Subphylum	446.601152	0.000749
Pancrustacea	Subphylum	451.758524	0.000835
Pancrustacea	Subphylum	503.574648	0.001327
Pancrustacea	Subphylum	563.412952	0.000709
Pancrustacea	Subphylum	553.192097	0.000659
Pancrustacea	Subphylum	479.095799	0.000838
Pancrustacea	Subphylum	500.906792	0.000758
Pancrustacea	Subphylum	551.744902	0.00151
Pancrustacea	Subphylum	503.824441	0.001333
Pancrustacea	Subphylum	519.220441	0.002103
Pancrustacea	Subphylum	397.690819	0.00072
Paraneoptera	Superorder	262.01715	0.000909
Paraneoptera		262.01715	0.000802
Paraneoptera		300.305184	0.001215
Paraneoptera		300.305184	0.001061
Paraneoptera		385.569895	0.00146
Paraneoptera		385.569895	0.001477
Paraneoptera		402.184127	0.001126
Paraneoptera		402.184127	0.001156
Paraneoptera		448.471141	0.001082
Paraneoptera		448.471141	0.001088
Paraneoptera		366.378017	0.001596
Paraneoptera		366.378017	0.001629
Paraneoptera		302.436853	0.001009
Paraneoptera		302.436853	0.00098
Paraneoptera		469.868092	0.001636
Paraneoptera		469.868092	0.001338
Paraneoptera		431.079252	0.001545
Paraneoptera		431.079252	0.001513
Paraneoptera		236.076139	0.000925
Paraneoptera		236.076139	0.000873
Percomorpha		128.651445	0.000698
Percomorpha		108.827446	0.000674
Percomorpha		112.290493	0.000868
Percomorpha		116.972096	0.001152
Percomorpha		92.371434	0.00084
Percomorpha		92.371434	0.000786
Percomorpha		116.412039	0.000932
Percomorpha		95.706433	0.001372
Percomorpha		79.585616	0.001305
Percomorpha		79.585616	0.001327
Percomorpha		100.127889	0.001007
Percomorpha		95.715083	0.000845
Percomorpha		79.544445	0.000909
Percomorpha		715.129433	0.000146
Percomorpha		514.319457	0.000139
Percomorpha		697.12114	0.000131
Percomorpha		697.12114	0.000141
Percomorpha		100.756585	0.000849
Percomorpha		117.439187	0.001127
Percomorpha		115.905527	0.00074
Percomorpha		47.764516	0.002889
Percomorpha		136.597376	0.000648
Percomorpha		219.572907	0.000651
Percomorpha		174.938339	0.000608
Percomorpha		119.262216	0.000459
Percomorpha		116.211598	0.001568
Percomorpha		82.471731	0.001324
Percomorpha		109.479272	0.000981
Percomorpha		89.970924	0.00099
Percomorpha		119.648173	0.000561
Percomorpha		99.553982	0.000597
Percomorpha		142.056979	0.000659
Percomorpha		114.541919	0.000728
Percomorpha		101.545907	0.000598
Percomorpha		80.551556	0.000656
Percomorpha		121.20215	0.00093
Percomorpha		91.353217	0.00114
Percomorpha		91.353217	0.001184
Percomorpha		91.353217	0.001229
Phasianidae		76.732822	0.000198
Phasianidae		76.732822	0.000383
Phasianidae		22.894195	0.000495
Phasianidae		22.894195	0.000489
Phasianidae		29.245747	0.000727
Phasianidae		29.245747	0.000735
Phasianidae		18.133126	0.000822
Phasianidae		18.133126	0.000843
Phasianidae		27.264165	0.000403
Phasianidae		27.264165	0.000416
Phasianidae		51.555849	0.000904
Phasianidae		51.555849	0.000998
Phasianidae		30.91306	0.000567
Phasianidae		30.91306	0.000606
Phasianidae		28.726254	0.000459
Phasianidae		28.726254	0.000449
Phasianidae		27.263654	0.000688
Phasianidae		27.263654	0.000694
Phasianidae		31.55259	0.000695
Phasianidae		31.55259	0.000699
Phasianidae		35.639011	0.00059
Phasianidae		35.639011	0.000613
Phasianidae		16.470203	0.001377
Phasianidae		16.470203	0.001377
Phasianidae		58.049707	0.000383
Phasianidae		58.049707	0.000358
Phasianidae		23.160687	0.000391
Phasianidae		23.160687	0.000407
Phasianidae		28.572485	0.002523
Phasianidae		28.572485	0.002653
Phasianidae		23.744878	0.000772
Phasianidae		23.744878	0.000779
Phasianidae		29.242376	0.000713
Phasianidae		29.242376	0.000722
Phasianidae		44.066533	0.001425
Phasianidae		44.066533	0.001672
Phasianidae		16.025417	0.000494
Phasianidae		16.025417	0.000494
Phasianidae		13.392757	0.002907
Phasianidae		13.392757	0.002929
Procavia_capensis	Species	37.672286	0.000854
Procavia_capensis	Species	37.672286	0.000888
Proterospongia		758.250886	0.000556
Proterospongia		758.250886	0.000572
Protostomia		586.425968	0.001204
Protostomia		611.497327	0.001472
Protostomia		37.709997	0.002148
pseudoobscura_subgroup		4.450575	0.001532
pseudoobscura_subgroup		4.450575	0.001533
pseudoobscura_subgroup		3.393626	0.001472
pseudoobscura_subgroup		3.393626	0.001472
pseudoobscura_subgroup		2.363552	0.001914
pseudoobscura_subgroup		2.363552	0.001915
pseudoobscura_subgroup		0.865486	0.001538
pseudoobscura_subgroup		0.865486	0.001538
pseudoobscura_subgroup		0.693006	0.001104
pseudoobscura_subgroup		0.693006	0.001104
pseudoobscura_subgroup		5.664303	0.00158
pseudoobscura_subgroup		5.664303	0.001582
pseudoobscura_subgroup		1.305715	0.001668
pseudoobscura_subgroup		1.305715	0.001667
pseudoobscura_subgroup		3.806552	0.001305
pseudoobscura_subgroup		3.806552	0.001305
pseudoobscura_subgroup		5.190835	0.001095
pseudoobscura_subgroup		5.190835	0.001079
pseudoobscura_subgroup		4.437857	0.001886
pseudoobscura_subgroup		1.262734	0.00153
pseudoobscura_subgroup		1.262734	0.00153
pseudoobscura_subgroup		1.621187	0.001853
pseudoobscura_subgroup		1.621187	0.001854
pseudoobscura_subgroup		1.320441	0.002695
pseudoobscura_subgroup		1.320441	0.002692
pseudoobscura_subgroup		7.95768	0.000797
pseudoobscura_subgroup		7.95768	0.000801
pseudoobscura_subgroup		0.88983	0.001962
pseudoobscura_subgroup		0.88983	0.001963
Rattus_norvegicus	Species	45.49636	0.001436
Rattus_norvegicus	Species	45.49636	0.00158
Rhabditida		324.032191	0.001441
Rhabditida		561.672421	0.001223
Rhabditida		492.998425	0.001702
Rhabditoidea		414.145728	0.001752
Rhabditoidea		283.534437	0.002169
Rhabditoidea		359.99403	0.000885
Rodentia		80.42491	0.000422
Rodentia		14.446535	0.000451
Rodentia		80.42491	0.000482
Rodentia		80.42491	0.000429
Saccharomyces_cerevisiae_S288c	Species	232.928305	0.000728
Saccharomyces_cerevisiae_S288c	Species	232.928305	0.00074
Saccharomyces_cerevisiae_S288c	Species	373.585682	0.000698
Saccharomyces_cerevisiae_S288c	Species	202.605175	0.000722
Saccharomyces_cerevisiae_S288c	Species	202.605175	0.000728
Saccharomyces_cerevisiae_S288c	Species	206.895063	0.000747
Saccharomyces_cerevisiae_S288c	Species	206.895063	0.000753
Saccharomyces_cerevisiae_S288c	Species	319.569958	0.000708
Saccharomyces_cerevisiae_S288c	Species	240.454419	0.000699
Saccharomyces_cerevisiae_S288c	Species	240.454419	0.000752
Saccharomyces_cerevisiae_S288c	Species	299.023521	0.001196
Saccharomyces_cerevisiae_S288c	Species	299.023521	0.001247
Saccharomyces_cerevisiae_S288c	Species	351.511881	0.001612
Saccharomyces_cerevisiae_S288c	Species	351.511881	0.001721
Sarcophilus_harrisii	Species	37.904667	0.000874
Sarcophilus_harrisii	Species	37.904667	0.000908
Sarcophilus_harrisii	Species	33.040357	0.001454
Sarcophilus_harrisii	Species	33.040357	0.001509
Sarcopterygii		444.074644	0.000282
Sarcopterygii		36.069999	0.000583
Sarcopterygii		444.074644	0.000465
Sarcopterygii		93.08553	0.000567
Sarcopterygii		444.074643	0.000543
Sarcopterygii		126.067734	0.000549
Sauria		206.223544	0.000406
Sauria		119.449117	0.000243
Sauria		206.223544	0.000213
Sauria		199.032806	0.00056
Sauria		112.256241	0.00049
Sauria		188.217245	0.000861
Sauria		101.424931	0.000811
Sauria		188.217245	0.000835
Sauria		202.04017	0.000658
Sauria		115.247281	0.000719
Sauria		202.04017	0.000798
Sauria		208.064867	0.000531
Sauria		121.290584	0.000429
Sauria		208.064866	0.000444
Sauria		162.728248	0.0007
Sauria		75.934728	0.000808
Sauria		162.728248	0.000808
Sauria		241.779602	0.000667
Sauria		154.983049	0.000596
Sauria		241.779602	0.000645
Sauria		267.584897	0.001044
Sauria		180.79098	0.000549
Sauria		267.584897	0.000498
Sauria		224.250946	0.001827
Sauria		137.464	0.0015
Sauria		224.250946	0.001647
Sauria		331.218668	0.000376
Sauria		184.123873	0.000761
Sauria		97.343251	0.000732
Sauria		184.123873	0.000745
Sauria		198.82491	0.001239
Sauria		112.02784	0.00127
Sauria		198.82491	0.001315
Sauropsida		237.94035	0.000204
Sauropsida		228.302684	0.000406
Sauropsida		217.804701	0.000746
Sauropsida		211.55511	0.000604
Sauropsida		223.532631	0.000398
Sauropsida		185.877334	0.00053
Sauropsida		258.071073	0.000504
Sauropsida		185.112983	0.000342
Sauropsida		98.330147	0.000436
Sauropsida		185.112983	0.000457
Sauropsida		262.225824	0.000529
Sauropsida		116.564159	0.000648
Sauropsida		37.042348	0.000706
Sauropsida		116.564159	0.000748
Sauropsida		182.717005	0.000687
Sauropsida		105.088531	0.000699
Sauropsida		182.717004	0.000697
Sauropsida		135.999032	0.000547
Sauropsida		135.999032	0.000547
Sauropsida		274.696244	0.000437
Sauropsida		225.034719	0.001103
Sauropsida		189.732301	0.00035
Sauropsida		189.732301	0.000276
Sauropsida		156.160874	0.000662
Sauropsida		77.584941	0.000766
Sauropsida		156.160875	0.000771
Sauropsida		197.734459	0.000647
Sauropsida		251.015845	0.00078
Sauropsida		235.989636	0.000465
Sauropsida		235.989636	0.000601
Sauropsida		232.712294	0.000441
Sauropsida		145.920147	0.000447
Sauropsida		232.712294	0.000496
Sciurognathi		112.028241	0.00038
Sciurognathi		59.504038	0.000789
Sciurognathi		51.978825	0.00133
Sciurognathi		60.626387	0.00129
Sciurognathi		64.426273	0.000679
Sciurognathi		65.781961	0.001123
Sciurognathi		62.609157	0.001247
Sciurognathi		60.299152	0.000918
Sciurognathi		60.569983	0.000998
Sciurognathi		60.569983	0.001003
Sciurognathi		62.867771	0.000673
Sciurognathi		59.353867	0.000711
Sciurognathi		64.439587	0.000697
Sciurognathi		57.437098	0.000707
Sciurognathi		57.801893	0.001526
Sciurognathi		62.47176	0.001309
Sciurognathi		54.91096	0.001549
Sciurognathi		54.91096	0.001499
Sciurognathi		55.377597	0.000757
Sciurognathi		55.377597	0.000708
Sciurognathi		61.201316	0.00097
Sciurognathi		62.024194	0.001176
Sciurognathi		62.024194	0.00114
Sciurognathi		51.827324	0.000858
Sciurognathi		56.7687	0.000533
Sciurognathi		56.7687	0.000534
Sciurognathi		68.68667	0.00171
Sciurognathi		61.866119	0.002358
Simiiformes	Infraorder	59.359293	0.000175
Simiiformes	Infraorder	34.889928	0.00014
Simiiformes	Infraorder	59.359293	0.000132
Simiiformes	Infraorder	59.359293	0.000083
Simiiformes	Infraorder	45.630861	0.000129
Simiiformes	Infraorder	59.359293	0.000142
Simiiformes	Infraorder	59.359293	0.000097
Simiiformes	Infraorder	59.359293	0.000123
Simiiformes	Infraorder	59.359293	0.000142
Simiiformes	Infraorder	36.616397	0.000518
Simiiformes	Infraorder	2.627284	0.000558
Simiiformes	Infraorder	36.616398	0.000612
Simiiformes	Infraorder	25.00432	0.000526
Simiiformes	Infraorder	36.616397	0.000526
Simiiformes	Infraorder	36.616397	0.000517
Simiiformes	Infraorder	33.456028	0.000391
Simiiformes	Infraorder	9.004083	0.000335
Simiiformes	Infraorder	33.456028	0.000313
Simiiformes	Infraorder	21.843424	0.000299
Simiiformes	Infraorder	33.456028	0.000284
Simiiformes	Infraorder	33.456028	0.00029
Simiiformes	Infraorder	33.456028	0.000309
Simiiformes	Infraorder	33.456028	0.00029
Simiiformes	Infraorder	33.456028	0.000295
Simiiformes	Infraorder	34.649262	0.000575
Simiiformes	Infraorder	34.649262	0.000614
Simiiformes	Infraorder	10.197976	0.000539
Simiiformes	Infraorder	34.649262	0.000515
Simiiformes	Infraorder	22.819478	0.000525
Simiiformes	Infraorder	34.649262	0.000523
Simiiformes	Infraorder	34.211488	0.000821
Simiiformes	Infraorder	9.768451	0.000738
Simiiformes	Infraorder	34.211488	0.000724
Simiiformes	Infraorder	18.793919	0.000709
Simiiformes	Infraorder	34.211488	0.0007
Simiiformes	Infraorder	22.608114	0.000695
Simiiformes	Infraorder	34.211488	0.000689
Simiiformes	Infraorder	31.046173	0.000672
Simiiformes	Infraorder	6.597925	0.000649
Simiiformes	Infraorder	31.046174	0.000644
Simiiformes	Infraorder	9.819987	0.000622
Simiiformes	Infraorder	31.046174	0.000615
Simiiformes	Infraorder	16.157625	0.000606
Simiiformes	Infraorder	31.046174	0.000602
Simiiformes	Infraorder	38.721626	0.00065
Simiiformes	Infraorder	14.274975	0.000627
Simiiformes	Infraorder	38.721625	0.00062
Simiiformes	Infraorder	22.198701	0.000615
Simiiformes	Infraorder	38.721625	0.000611
Simiiformes	Infraorder	27.116753	0.000609
Simiiformes	Infraorder	38.721625	0.000607
Simiiformes	Infraorder	31.069249	0.000571
Simiiformes	Infraorder	6.62256	0.00057
Simiiformes	Infraorder	31.069249	0.000567
Simiiformes	Infraorder	16.781189	0.000567
Simiiformes	Infraorder	31.069249	0.000564
Simiiformes	Infraorder	18.097755	0.000567
Simiiformes	Infraorder	31.069248	0.000564
Simiiformes	Infraorder	35.152864	0.000423
Simiiformes	Infraorder	10.703118	0.000415
Simiiformes	Infraorder	35.152864	0.000404
Simiiformes	Infraorder	18.679452	0.000402
Simiiformes	Infraorder	35.152863	0.000409
Simiiformes	Infraorder	22.733407	0.000385
Simiiformes	Infraorder	35.152864	0.000384
Simiiformes	Infraorder	37.584005	0.000699
Simiiformes	Infraorder	13.122656	0.000585
Simiiformes	Infraorder	37.584005	0.000564
Simiiformes	Infraorder	24.407359	0.000512
Simiiformes	Infraorder	37.584005	0.000495
Simiiformes	Infraorder	25.963069	0.000477
Simiiformes	Infraorder	37.584006	0.000461
Simiiformes	Infraorder	33.024578	0.000258
Simiiformes	Infraorder	8.564158	0.000259
Simiiformes	Infraorder	33.024577	0.000261
Simiiformes	Infraorder	14.875388	0.000245
Simiiformes	Infraorder	33.024577	0.000244
Simiiformes	Infraorder	21.403673	0.000233
Simiiformes	Infraorder	33.024577	0.000227
Simiiformes	Infraorder	34.159176	0.000876
Simiiformes	Infraorder	9.701745	0.000836
Simiiformes	Infraorder	34.159176	0.000801
Simiiformes	Infraorder	11.548221	0.000801
Simiiformes	Infraorder	34.159176	0.00085
Simiiformes	Infraorder	22.545388	0.000717
Simiiformes	Infraorder	34.159175	0.000701
Simiiformes	Infraorder	34.159175	0.000685
Simiiformes	Infraorder	34.159175	0.000701
Simiiformes	Infraorder	34.159175	0.000723
Simiiformes	Infraorder	31.315038	0.000651
Simiiformes	Infraorder	6.860636	0.000577
Simiiformes	Infraorder	31.315039	0.000543
Simiiformes	Infraorder	15.163449	0.000548
Simiiformes	Infraorder	31.315039	0.000543
Simiiformes	Infraorder	19.700119	0.000529
Simiiformes	Infraorder	31.315038	0.000519
Simiiformes	Infraorder	29.434383	0.000759
Simiiformes	Infraorder	4.983706	0.000739
Simiiformes	Infraorder	29.434383	0.000727
Simiiformes	Infraorder	10.334572	0.000728
Simiiformes	Infraorder	29.434384	0.000717
Simiiformes	Infraorder	29.434384	0.000715
